"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","gene_name","gene_type","direction","ensembl_clean","ENTREZID"
2.12567639761741,-1.46174423798492,0.369934692165523,-3.95135754753945,7.77091229781763e-05,0.000419703009394587,"ENSG00000225298.5","LINC00113","lncRNA","Down_in_MUT","ENSG00000225298","54088"
8.26354424824436,-1.36437883654642,0.276045852459355,-4.94258046042302,7.70952709870729e-07,7.64738058396826e-06,"ENSG00000225328.2","LINC01594","lncRNA","Down_in_MUT","ENSG00000225328",NA
9.67858335261182,-2.72178973849415,0.347079210764351,-7.84198434847228,4.43481653978233e-15,3.46426563576967e-13,"ENSG00000225334.3","LINC02813","lncRNA","Down_in_MUT","ENSG00000225334",NA
368.581789231933,-1.04519622470741,0.230935804935076,-4.52591673690987,6.01342542125771e-06,4.57735566278731e-05,"ENSG00000225342.2","LRRK2-DT","lncRNA","Down_in_MUT","ENSG00000225342","107985190"
6.25628125957069,-1.02699181168436,0.26866695150596,-3.82254611491199,0.000132080767361681,0.000664173492896025,"ENSG00000225380.4","IGKV1OR9-2","IG_V_pseudogene","Down_in_MUT","ENSG00000225380",NA
6.43520608103166,1.25913707243127,0.203081233827087,6.20016457800018,5.64041473807207e-10,1.28495824243813e-08,"ENSG00000225411.3","CR786580.1","lncRNA","Up_in_MUT","ENSG00000225411",NA
2.2009460925063,3.07252106578391,0.345724074001611,8.8872060028125,6.26647594149463e-19,9.33265676314838e-17,"ENSG00000225418.1","AKR1C5P","unprocessed_pseudogene","Up_in_MUT","ENSG00000225418",NA
76.7504346795309,-1.40636197704839,0.296157296896109,-4.7486993965296,2.04728976591083e-06,1.79279942846599e-05,"ENSG00000225473.1","ATP13A4-AS1","lncRNA","Down_in_MUT","ENSG00000225473",NA
0.756729240566545,1.75263619168408,0.709001544386016,2.47197796050195,0.0134367799822738,0.0333783020120847,"ENSG00000225478.2","AL031737.1","processed_pseudogene","Up_in_MUT","ENSG00000225478",NA
2.89555270265228,-1.23934080441241,0.25325341774887,-4.8936784957483,9.89684689065396e-07,9.53513927605902e-06,"ENSG00000225498.1","AC002064.1","lncRNA","Down_in_MUT","ENSG00000225498",NA
8.53536688202006,1.44861334703589,0.206593664653907,7.01189627214683,2.35109491956588e-12,9.7567377840474e-11,"ENSG00000225521.1","SNED1-AS1","lncRNA","Up_in_MUT","ENSG00000225521",NA
123.235271479893,-1.01774737367309,0.261297116431699,-3.89498126719326,9.82063192613875e-05,0.000512431827305121,"ENSG00000225523.2","IGKV6D-21","IG_V_gene","Down_in_MUT","ENSG00000225523","28870"
9.8747643179546,-1.14039566040685,0.342443011142468,-3.33017647696248,0.000867909570004916,0.0033139027082337,"ENSG00000225676.2","AC002378.1","lncRNA","Down_in_MUT","ENSG00000225676","105372988"
7.2349924594142,1.33395636796782,0.265025546397763,5.03331239610296,4.82076572982717e-07,5.06569813964134e-06,"ENSG00000225680.1","AL163953.1","lncRNA","Up_in_MUT","ENSG00000225680",NA
10.524965196661,-1.17210054392854,0.242297859056097,-4.83743665129609,1.31524283023927e-06,1.21996810950396e-05,"ENSG00000225746.13","MEG8","lncRNA","Down_in_MUT","ENSG00000225746",NA
4.36427412455692,-2.08432702176193,0.354159392472468,-5.88527952685588,3.97381794407353e-09,7.27452910370863e-08,"ENSG00000225802.3","WARS1P1","unprocessed_pseudogene","Down_in_MUT","ENSG00000225802","341112"
1.77133137192643,-2.21569207198836,0.317771492372742,-6.97259548187973,3.11146341045778e-12,1.25208901963005e-10,"ENSG00000225867.1","AL022315.1","lncRNA","Down_in_MUT","ENSG00000225867",NA
4.90493569135845,1.29396022636462,0.260829272985212,4.96094710365574,7.01502948082364e-07,7.05732337699906e-06,"ENSG00000225982.1","AL355482.2","lncRNA","Up_in_MUT","ENSG00000225982",NA
2.58559466724391,-1.59155469663261,0.447324020769853,-3.55794596921828,0.000373766169577078,0.00161829936022158,"ENSG00000226053.1","LINC01776","lncRNA","Down_in_MUT","ENSG00000226053","729987"
4.03824469031874,1.62629275488538,0.460830920341714,3.52904434815149,0.000417063232579592,0.00177253264242488,"ENSG00000226057.7","PHF2P2","transcribed_unprocessed_pseudogene","Up_in_MUT","ENSG00000226057",NA
1.34467343985969,1.2670412756389,0.295918761363232,4.28171998896564,1.85454256625072e-05,0.000121567515691026,"ENSG00000226132.1","RPS3AP46","processed_pseudogene","Up_in_MUT","ENSG00000226132","100271596"
19.6411550352491,-2.20266177102928,0.316644887380031,-6.95625244182669,3.49443466118815e-12,1.39040108722506e-10,"ENSG00000226145.7","KRT16P6","transcribed_unprocessed_pseudogene","Down_in_MUT","ENSG00000226145",NA
1.32883114913497,-1.27571703781095,0.326094205933945,-3.91211194371656,9.14924813027546e-05,0.000481896690067773,"ENSG00000226188.2","HNRNPA1P3","processed_pseudogene","Down_in_MUT","ENSG00000226188",NA
11.8229685811446,-1.29136431085493,0.214759115696844,-6.01308264221871,1.82028178396617e-09,3.6486918702381e-08,"ENSG00000226235.1","LEMD1-AS1","lncRNA","Down_in_MUT","ENSG00000226235","284576"
0.975296120792693,1.94880766784083,0.581622217766018,3.35064171951014,0.000806245422762376,0.00310711582452959,"ENSG00000226289.1","CDCA4P3","unprocessed_pseudogene","Up_in_MUT","ENSG00000226289","100420558"
1.68666126346462,-1.11809936232689,0.402267309891118,-2.77949347320697,0.00544437476124391,0.0157228767683585,"ENSG00000226308.1","AL122058.1","lncRNA","Down_in_MUT","ENSG00000226308","112268270"
1.93455908278292,-1.02946283734497,0.284151643874214,-3.62293465316245,0.000291279428393041,0.00130899135114419,"ENSG00000226521.7","AC087499.2","transcribed_unprocessed_pseudogene","Down_in_MUT","ENSG00000226521",NA
24.0630309620089,3.08154440511722,0.340930682272986,9.03862446340279,1.5865560463827e-19,2.60644988424036e-17,"ENSG00000226539.1","MLXP1","processed_pseudogene","Up_in_MUT","ENSG00000226539",NA
0.987333767011315,-1.84720654396136,0.49162935012643,-3.75731543181123,0.000171745953557351,0.000830987594629777,"ENSG00000226594.1","AL356421.2","lncRNA","Down_in_MUT","ENSG00000226594",NA
52.745157583023,2.68553219859265,0.307349237269907,8.73772202087581,2.37857909432021e-18,3.24117876040911e-16,"ENSG00000226673.2","LINC01108","lncRNA","Up_in_MUT","ENSG00000226673","102216342"
1.62229920876523,1.86033723036007,0.34686143379635,5.36334411698336,8.16951562678315e-08,1.05627031456879e-06,"ENSG00000226709.1","FGF12-AS3","lncRNA","Up_in_MUT","ENSG00000226709","100873988"
1.49551826191377,-2.12328305112597,0.464271908899615,-4.57336102061058,4.79962084485337e-06,3.77234811211644e-05,"ENSG00000226717.2","PTPRD-AS2","lncRNA","Down_in_MUT","ENSG00000226717","101929428"
3.86040510761916,1.79226687679343,0.465845155808852,3.8473446690274,0.00011940493294181,0.000608596612472161,"ENSG00000226733.4","AL138826.1","lncRNA","Up_in_MUT","ENSG00000226733","100505985"
2.47489710809142,1.41814259632129,0.27673020437691,5.12463971728132,2.98107223778353e-07,3.33017011182611e-06,"ENSG00000226770.1","AC000124.1","lncRNA","Up_in_MUT","ENSG00000226770","100506682"
12.3683573312358,-1.37685434795055,0.339994614244606,-4.04963575970055,5.12974123535771e-05,0.000292904435101868,"ENSG00000226779.1","NAALADL2-AS2","lncRNA","Down_in_MUT","ENSG00000226779",NA
0.804642434477339,-1.1855040982938,0.467624476879008,-2.5351626292234,0.0112395133066322,0.0287330174537317,"ENSG00000226782.2","AC117465.1","lncRNA","Down_in_MUT","ENSG00000226782",NA
1.28299839669866,2.43325392081256,0.289684993493496,8.39965471275679,4.4779338356685e-17,5.00758699216108e-15,"ENSG00000226792.7","C13orf42","protein_coding","Up_in_MUT","ENSG00000226792","647166"
14.6319216881163,-1.59740493839158,0.229040976478256,-6.97431945564215,3.07354968937861e-12,1.23996331835678e-10,"ENSG00000226808.3","LINC00840","lncRNA","Down_in_MUT","ENSG00000226808","414260"
5.68701965865742,-1.46374934714233,0.317886079602285,-4.60463493391615,4.13190041290554e-06,3.31040216339147e-05,"ENSG00000226869.6","LHFPL3-AS1","lncRNA","Down_in_MUT","ENSG00000226869","645591"
1.0749406874088,-1.37154092285102,0.470230072816601,-2.9167443813955,0.00353705515611809,0.0109223413313283,"ENSG00000226886.1","AC093787.1","processed_pseudogene","Down_in_MUT","ENSG00000226886",NA
17.0109584934372,1.12070083916723,0.133836474155304,8.37365782564453,5.58567918527185e-17,6.0529269592046e-15,"ENSG00000226944.1","RNF207-AS1","lncRNA","Up_in_MUT","ENSG00000226944",NA
9.28779699559348,-1.05783770620607,0.275862821005203,-3.8346512311861,0.000125742587675541,0.000636016824600409,"ENSG00000226981.2","ABHD17AP6","unprocessed_pseudogene","Down_in_MUT","ENSG00000226981",NA
549.229020301345,-2.09078053909019,0.227714869605668,-9.18157230009083,4.2484221127497e-20,7.48074371024561e-18,"ENSG00000227066.2","Z98257.1","lncRNA","Down_in_MUT","ENSG00000227066","117779438"
2.30803145465662,1.11268305818392,0.421101666281221,2.64231454605749,0.00823415454650684,0.022232178656378,"ENSG00000227088.2","AC012494.1","lncRNA","Up_in_MUT","ENSG00000227088",NA
3.07571973682234,1.52770016975538,0.254148771974274,6.0110468285482,1.8432914626392e-09,3.68785575679686e-08,"ENSG00000227158.1","AC073621.1","processed_pseudogene","Up_in_MUT","ENSG00000227158","644909"
2.4921883397276,-1.06568595768875,0.288712223905468,-3.69117020150032,0.000223224697975875,0.00104011613292239,"ENSG00000227188.1","MGAT3-AS1","lncRNA","Down_in_MUT","ENSG00000227188","104502417"
5.27171910823613,1.39541651624913,0.558407263554427,2.49892257376255,0.0124571524608336,0.031308406756504,"ENSG00000227234.2","SPANXB1","protein_coding","Up_in_MUT","ENSG00000227234","728695"
850.158844913842,-1.53979828874672,0.254420156645831,-6.05218670189805,1.42892719086301e-09,2.93247511268481e-08,"ENSG00000227300.12","KRT16P2","transcribed_unprocessed_pseudogene","Down_in_MUT","ENSG00000227300",NA
10.1421392814453,-3.39038085893927,0.365750811286645,-9.2696468587794,1.86763239820468e-20,3.46065768390588e-18,"ENSG00000227368.1","CDK8P2","processed_pseudogene","Down_in_MUT","ENSG00000227368",NA
1.46120458913566,1.85896155672588,0.39128960081631,4.75085857852523,2.02554761917867e-06,1.77742918972587e-05,"ENSG00000227400.2","AC012501.2","lncRNA","Up_in_MUT","ENSG00000227400",NA
1.33868757394086,-1.36859308600348,0.364461993815513,-3.75510508428005,0.000173268765519267,0.000837846886036195,"ENSG00000227432.1","ASIC4-AS1","lncRNA","Down_in_MUT","ENSG00000227432",NA
1.93539289475962,2.90445044605234,0.454368648189068,6.39227741092684,1.63433040347075e-10,4.31547177208088e-09,"ENSG00000227455.3","AL450345.1","lncRNA","Up_in_MUT","ENSG00000227455",NA
202.298581311987,1.9459147262364,0.315549097834926,6.16675737496285,6.97045845854703e-10,1.55028249499199e-08,"ENSG00000227471.9","AKR1B15","protein_coding","Up_in_MUT","ENSG00000227471","441282"
4.38677498960266,1.05432091696487,0.277414992918358,3.80051887561517,0.00014439341807159,0.000716147312069663,"ENSG00000227487.4","NCAM1-AS1","lncRNA","Up_in_MUT","ENSG00000227487",NA
1.11790391536606,1.13556692475937,0.394637329250148,2.87749495699523,0.00400846317237125,0.0121681807568953,"ENSG00000227568.1","SNX18P26","processed_pseudogene","Up_in_MUT","ENSG00000227568",NA
201.780244620232,1.17227545101784,0.208011798777813,5.63561998841229,1.74429642185131e-08,2.70654679945585e-07,"ENSG00000227619.3","AL391056.1","lncRNA","Up_in_MUT","ENSG00000227619","105376292"
30.1695881239857,1.42704599875895,0.445946651239921,3.20003748159373,0.00137409716769843,0.00489327452231661,"ENSG00000227674.3","LINC00355","lncRNA","Up_in_MUT","ENSG00000227674","144766"
0.749474610264356,-1.33367000684157,0.513001051743495,-2.59974127208694,0.00932940699849433,0.0246483980553797,"ENSG00000227757.3","AP000282.1","lncRNA","Down_in_MUT","ENSG00000227757",NA
3.55441079107111,2.39544633890776,0.459672576747311,5.21120132042285,1.87621714811686e-07,2.21224257223945e-06,"ENSG00000227802.1","DNAJB3","transcribed_processed_pseudogene","Up_in_MUT","ENSG00000227802",NA
4.86599717864704,-1.06206482851302,0.308444966534513,-3.44328792408478,0.000574687125118318,0.00232789188671148,"ENSG00000227877.7","MRLN","protein_coding","Down_in_MUT","ENSG00000227877","100507027"
14.2482255759872,1.22607068270264,0.455250855317688,2.6931760113818,0.00707748948058221,0.0195838398363983,"ENSG00000227932.2","SELENOOLP","transcribed_unitary_pseudogene","Up_in_MUT","ENSG00000227932",NA
44.3696966610956,1.1944714048655,0.259094791274662,4.61017143181107,4.02337057403856e-06,3.23646753067095e-05,"ENSG00000227954.7","TARID","lncRNA","Up_in_MUT","ENSG00000227954","100507308"
2.10011702990207,-1.17864242222469,0.311556589802397,-3.78307652864038,0.000154901761744721,0.00076220296694338,"ENSG00000227964.1","LINC01429","lncRNA","Down_in_MUT","ENSG00000227964","101927678"
1.64100806728725,-1.03071808651108,0.288739512323014,-3.56971610230473,0.000357368309074833,0.00155873619522704,"ENSG00000228038.1","VN1R51P","processed_pseudogene","Down_in_MUT","ENSG00000228038","100312801"
14.2531323029138,-1.43568732350058,0.296583879728606,-4.84074631707674,1.29352413433319e-06,1.20192150686102e-05,"ENSG00000228044.3","AL160408.1","lncRNA","Down_in_MUT","ENSG00000228044","101927787"
3.13257913755504,-1.01212976005563,0.36534009518011,-2.77037689924687,0.00559914606326046,0.0161041768957833,"ENSG00000228067.1","LINC01740","lncRNA","Down_in_MUT","ENSG00000228067",NA
1.15450364018881,-2.07812910724754,0.381193631839224,-5.45163647467235,4.99083984446601e-08,6.87032717192992e-07,"ENSG00000228154.3","AC092436.1","processed_pseudogene","Down_in_MUT","ENSG00000228154",NA
92.8788897946767,1.62725654949786,0.142121942423869,11.4497207239448,2.3590430498023e-30,1.67077913422776e-27,"ENSG00000228192.8","AL512353.1","lncRNA","Up_in_MUT","ENSG00000228192","122152325"
6.09023724598523,1.02098333514862,0.225158831619932,4.53450272326888,5.77393571088343e-06,4.42145855457871e-05,"ENSG00000228236.2","TXNP5","processed_pseudogene","Up_in_MUT","ENSG00000228236",NA
304.760068913751,1.89596780793439,0.252210249378555,7.51740983011612,5.58720665977933e-14,3.55315533099848e-12,"ENSG00000228278.5","ORM2","protein_coding","Up_in_MUT","ENSG00000228278","5005"
1.04607454618976,1.90862941461288,0.485353339859198,3.93245344755756,8.40832666053205e-05,0.000448805525034026,"ENSG00000228291.1","ARL4AP3","processed_pseudogene","Up_in_MUT","ENSG00000228291",NA
1.32409446981916,1.5397546327329,0.595511788802866,2.58559891119572,0.00972099768203518,0.0254847344841773,"ENSG00000228349.1","RPS26P4","processed_pseudogene","Up_in_MUT","ENSG00000228349","692146"
1.36785558390111,-1.14317765743734,0.334271929483832,-3.4199032482404,0.000626434113361017,0.00250188992818659,"ENSG00000228376.3","GAS2L1P2","transcribed_processed_pseudogene","Down_in_MUT","ENSG00000228376",NA
3.01319347352544,-1.04776479796557,0.278362331115659,-3.76403227321094,0.000167195291479874,0.000813663327951603,"ENSG00000228421.2","AC005013.1","lncRNA","Down_in_MUT","ENSG00000228421",NA
1.38271572151104,-1.18171544136931,0.259565666059325,-4.55266468524086,5.29706655698304e-06,4.10261988426747e-05,"ENSG00000228431.1","ARL5AP3","processed_pseudogene","Down_in_MUT","ENSG00000228431","106480778"
1.34569588145203,2.08444604783094,0.487215493290336,4.27828358608622,1.88339978657009e-05,0.000123129917123642,"ENSG00000228445.1","UGT1A2P","unprocessed_pseudogene","Up_in_MUT","ENSG00000228445",NA
10.877218753967,-2.32183507900039,0.305287965998909,-7.60539339113252,2.84038563099004e-14,1.89384791726535e-12,"ENSG00000228476.2","CSTP1","transcribed_unprocessed_pseudogene","Down_in_MUT","ENSG00000228476","1480"
3.67544075847352,-1.1036558493675,0.221680494060732,-4.97858800813184,6.40498180490088e-07,6.52808362980479e-06,"ENSG00000228541.1","AC093159.1","lncRNA","Down_in_MUT","ENSG00000228541",NA
3.88289656624,1.25798718127916,0.317386896885095,3.96357629639196,7.3835251171649e-05,0.000401159783513744,"ENSG00000228626.1","AC245100.3","unprocessed_pseudogene","Up_in_MUT","ENSG00000228626",NA
42.7736302847286,2.31649575836075,0.260689632512995,8.88602947508959,6.33315627003606e-19,9.38809411545672e-17,"ENSG00000228695.10","CES1P1","transcribed_unprocessed_pseudogene","Up_in_MUT","ENSG00000228695","107987423"
10.8460283711877,1.17550094810194,0.319598496997506,3.67805530734744,0.000235019005741806,0.00108712492481816,"ENSG00000228705.2","LINC00659","lncRNA","Up_in_MUT","ENSG00000228705","100652730"
110.575034246643,-2.07521255080579,0.339927422628985,-6.10486948877552,1.02884716847621e-09,2.19922120097286e-08,"ENSG00000228723.6","SRGAP3-AS2","lncRNA","Down_in_MUT","ENSG00000228723","101927416"
4.48973344773067,2.0562257248585,0.466819713862647,4.40475340650138,1.05904278030755e-05,7.49062415694231e-05,"ENSG00000228980.4","LINC01205","lncRNA","Up_in_MUT","ENSG00000228980","401082"
10.4887784196017,-3.70734455633938,0.557410114555225,-6.65101773278296,2.91073206928592e-11,9.28608025827944e-10,"ENSG00000229035.2","SPRR2C","unprocessed_pseudogene","Down_in_MUT","ENSG00000229035",NA
2.16923105554447,1.00543725603992,0.257990763949184,3.89718314194362,9.73180250972328e-05,0.00050854611868731,"ENSG00000229057.1","RPS3AP54","processed_pseudogene","Up_in_MUT","ENSG00000229057","101927101"
7.28094108497405,-1.07807014888955,0.171374719062822,-6.29071869401197,3.15999519897574e-10,7.6587229647571e-09,"ENSG00000229108.2","LINC02587","lncRNA","Down_in_MUT","ENSG00000229108","101927524"
12.1138381093384,-1.58538597977274,0.22056099216681,-7.18797083835078,6.57613024541038e-13,3.20470714145985e-11,"ENSG00000229116.3","AL137026.1","lncRNA","Down_in_MUT","ENSG00000229116",NA
20.7850508776759,1.52826254860321,0.221990297352687,6.88436641974122,5.8045291529972e-12,2.19971639280825e-10,"ENSG00000229140.11","CCDC26","lncRNA","Up_in_MUT","ENSG00000229140","137196"
2.24830882811161,-1.38113503963625,0.273352196890418,-5.05258437776493,4.35871696182779e-07,4.64604241773958e-06,"ENSG00000229154.2","KCNQ5-AS1","lncRNA","Down_in_MUT","ENSG00000229154","100873997"
74.7343846212658,-1.34505440251427,0.230513532909356,-5.83503443610482,5.37794587555299e-09,9.50640671102326e-08,"ENSG00000229155.1","LINC02038","lncRNA","Down_in_MUT","ENSG00000229155",NA
1.1065166278905,1.61122631452973,0.34654337593964,4.64942176476739,3.32866913968326e-06,2.7384619037389e-05,"ENSG00000229224.2","AC105398.1","lncRNA","Up_in_MUT","ENSG00000229224",NA
1.66431861904301,-1.0007410487556,0.290532124700639,-3.44451082573659,0.000572093725552379,0.0023191553201577,"ENSG00000229246.2","LINC00377","lncRNA","Down_in_MUT","ENSG00000229246",NA
8.04989209659675,2.17867549596695,0.280776322936728,7.75947014755195,8.52849369542792e-15,6.42580668007052e-13,"ENSG00000229261.1","AL596223.1","lncRNA","Up_in_MUT","ENSG00000229261","101928994"
681.933210050929,1.7843104526,0.264009515964532,6.75850810180534,1.39419855213869e-11,4.82983717991436e-10,"ENSG00000229314.5","ORM1","protein_coding","Up_in_MUT","ENSG00000229314","5004"
2.84961322879575,-1.46970770697281,0.282411938592484,-5.20412739736747,1.94910266395217e-07,2.28633974982774e-06,"ENSG00000229393.1","AL139246.4","lncRNA","Down_in_MUT","ENSG00000229393",NA
1.84775925937726,-1.19549243434205,0.303369400205189,-3.940715291435,8.12390015691001e-05,0.000435593576549258,"ENSG00000229436.1","AC073850.1","processed_pseudogene","Down_in_MUT","ENSG00000229436",NA
2.10597838207199,-1.80391830028618,0.282475873994794,-6.38609688953268,1.70173204501734e-10,4.47860462483466e-09,"ENSG00000229442.2","THEMIS3P","unitary_pseudogene","Down_in_MUT","ENSG00000229442",NA
2.34705848886097,-1.80018774068259,0.357824735937848,-5.03092033580168,4.8813095608331e-07,5.12087613605371e-06,"ENSG00000229459.1","AC023669.1","lncRNA","Down_in_MUT","ENSG00000229459",NA
7.19075208630606,1.34473414434904,0.465757850330811,2.8871958752685,0.00388692169513514,0.0118500173470109,"ENSG00000229609.1","LINC01079","lncRNA","Up_in_MUT","ENSG00000229609",NA
2.19656794155076,-1.25756069789913,0.528189588317752,-2.38088884316022,0.017270922592176,0.041120691314451,"ENSG00000229642.1","AC087857.1","lncRNA","Down_in_MUT","ENSG00000229642",NA
4.03476888272523,2.24661656919434,0.236907028484162,9.48311488928466,2.46803510464673e-21,5.17491755396027e-19,"ENSG00000229646.2","AL109914.1","lncRNA","Up_in_MUT","ENSG00000229646",NA
99.5109879195902,-1.54417381291284,0.210663647387803,-7.330044039683,2.30077112740813e-13,1.27084708148396e-11,"ENSG00000229647.2","MYOSLID","lncRNA","Down_in_MUT","ENSG00000229647",NA
31.2878950126331,1.38815252651843,0.228620500646695,6.07186373309387,1.26434200565564e-09,2.6406188769496e-08,"ENSG00000229656.7","ITGB1-DT","lncRNA","Up_in_MUT","ENSG00000229656","101929475"
0.801710921812961,-1.50526802323381,0.493606241137176,-3.04953199085562,0.00229198221523521,0.00754547724220238,"ENSG00000229699.1","AL161636.1","lncRNA","Down_in_MUT","ENSG00000229699","101928009"
1.64432527309928,-1.48646251221504,0.496024077057549,-2.99675475640789,0.00272870134668215,0.00875794970998054,"ENSG00000229743.4","LINC01159","lncRNA","Down_in_MUT","ENSG00000229743","102682016"
5.49677249264879,1.28483943144779,0.2959325187752,4.34166355480451,1.41407955817843e-05,9.6073608183127e-05,"ENSG00000229781.1","RRN3P4","processed_pseudogene","Up_in_MUT","ENSG00000229781","100129955"
2.38314715514196,-1.46791147315118,0.322191329276841,-4.55602413772558,5.21309484420839e-06,4.04741889841086e-05,"ENSG00000229835.2","KHSRPP1","processed_pseudogene","Down_in_MUT","ENSG00000229835","402359"
1.84944010389353,-1.87725906254558,0.441757548863153,-4.24952344872576,2.14225783904135e-05,0.000137708551004612,"ENSG00000229900.1","HSPD1P21","processed_pseudogene","Down_in_MUT","ENSG00000229900",NA
3.3808913292578,-1.02304411071688,0.218609439941122,-4.67978011833533,2.87182743960488e-06,2.41116997701915e-05,"ENSG00000229914.1","AL138899.2","processed_pseudogene","Down_in_MUT","ENSG00000229914","729780"
71.4857189707665,1.65850335416886,0.200933291653422,8.25399982512361,1.53179578221432e-16,1.52848494997851e-14,"ENSG00000229953.1","AL590666.2","lncRNA","Up_in_MUT","ENSG00000229953","126568844"
4.71540470256387,1.5891929150139,0.209156591430828,7.59810104067158,3.00507668534436e-14,1.99530831330437e-12,"ENSG00000229996.1","AC093585.1","lncRNA","Up_in_MUT","ENSG00000229996",NA
43.5514525828105,-1.74683419150019,0.287110224229065,-6.08419360958221,1.17079059035107e-09,2.46206048428725e-08,"ENSG00000230062.5","ANKRD66","protein_coding","Down_in_MUT","ENSG00000230062","100287718"
2.67118607813629,1.7397441189473,0.302868881940072,5.74421547635764,9.23481310617997e-09,1.53773630358966e-07,"ENSG00000230126.1","FGF12-AS2","lncRNA","Up_in_MUT","ENSG00000230126","100873987"
1.9221894864681,2.1561672350732,0.554096789100529,3.8913187686457,9.97008449410736e-05,0.000519379802078614,"ENSG00000230153.5","AF274573.1","lncRNA","Up_in_MUT","ENSG00000230153","122149304"
4.79027735317532,-1.55803840251283,0.307183655486287,-5.07200944674736,3.93636842778633e-07,4.25136992723056e-06,"ENSG00000230156.3","LINC00443","lncRNA","Down_in_MUT","ENSG00000230156",NA
3.00987687545809,-1.16396060756529,0.501821644424892,-2.31947071334326,0.0203695273191644,0.0471731728810556,"ENSG00000230196.1","DDX43P3","processed_pseudogene","Down_in_MUT","ENSG00000230196","106481709"
9.66801714270199,1.49858359786216,0.161809928386578,9.26138224523474,2.01802586804844e-20,3.71771690407929e-18,"ENSG00000230212.6","AP000688.1","lncRNA","Up_in_MUT","ENSG00000230212",NA
0.515056145533281,2.31955596029703,0.997097588928371,2.3263078619917,0.020002132912913,0.0464573661323021,"ENSG00000230234.1","AL162582.1","lncRNA","Up_in_MUT","ENSG00000230234",NA
1.52556623206236,1.12745730899489,0.351767333390773,3.20512225546088,0.00135005124256588,0.00481884680835673,"ENSG00000230251.1","PHBP4","processed_pseudogene","Up_in_MUT","ENSG00000230251","100418774"
81.3056349815448,1.30728320755331,0.341835009198849,3.8243104783713,0.000131138575450663,0.000659958556480038,"ENSG00000230257.5","NFE4","lncRNA","Up_in_MUT","ENSG00000230257","58160"
0.838932941241614,-1.5146098736984,0.605513436377066,-2.50136459854744,0.0123715739867628,0.0311449000420313,"ENSG00000230258.6","AC005208.1","lncRNA","Down_in_MUT","ENSG00000230258",NA
14.3390254369143,-1.33858970954798,0.217604414139672,-6.15148233476916,7.67620775362275e-10,1.69072852325992e-08,"ENSG00000230266.1","XXYLT1-AS2","lncRNA","Down_in_MUT","ENSG00000230266","101410543"
3.90663043087932,2.038142460636,0.511005130741749,3.98849705809712,6.64932274092482e-05,0.000366644576256081,"ENSG00000230269.7","LINC02525","lncRNA","Up_in_MUT","ENSG00000230269","100507194"
1.59966372891405,-1.34261789863752,0.271265919068505,-4.9494529325612,7.44223721452955e-07,7.42615974528088e-06,"ENSG00000230290.1","ARMC2-AS1","lncRNA","Down_in_MUT","ENSG00000230290",NA
1.37705572569244,1.32985547025926,0.26916040140688,4.94075452149799,7.78208341889037e-07,7.70852947655729e-06,"ENSG00000230314.7","ELOVL2-AS1","lncRNA","Up_in_MUT","ENSG00000230314","100506409"
1.50756835177759,-1.69947463754296,0.411357758219906,-4.13137859584125,3.60594120495158e-05,0.000215821506371853,"ENSG00000230328.2","AL359893.1","processed_pseudogene","Down_in_MUT","ENSG00000230328",NA
11.9004521170894,-1.69952812272783,0.33983287501483,-5.00107037217532,5.70128959435942e-07,5.89188718099316e-06,"ENSG00000230356.1","NCAPD2P1","processed_pseudogene","Down_in_MUT","ENSG00000230356","100421175"
7.68121277144081,1.1515051008066,0.415519735476643,2.77124045500681,0.00558431717834713,0.0160658758612657,"ENSG00000230368.2","FAM41C","lncRNA","Up_in_MUT","ENSG00000230368","284593"
32.612253575725,2.37955329997808,0.22857569090566,10.4103515581637,2.22398827740873e-25,8.05462845332881e-23,"ENSG00000230387.4","AL118508.1","lncRNA","Up_in_MUT","ENSG00000230387","100505664"
41.565691887047,1.07354954174004,0.335799531290886,3.19699535497587,0.00138867162742209,0.00493789506165007,"ENSG00000230426.4","LINC01036","lncRNA","Up_in_MUT","ENSG00000230426","104169671"
2.81091649927505,-1.6543300657507,0.259161940522656,-6.38338354163573,1.73217337500305e-10,4.54371173948331e-09,"ENSG00000230498.3","AL035409.1","lncRNA","Down_in_MUT","ENSG00000230498",NA
32.646365187511,-1.12473096425069,0.24620276674546,-4.56831163645498,4.91668642048758e-06,3.84727996335281e-05,"ENSG00000230628.1","AL160408.3","lncRNA","Down_in_MUT","ENSG00000230628",NA
1.71790946362319,-1.39697023403906,0.378022793153527,-3.69546561567176,0.000219484183961463,0.00102523529635582,"ENSG00000230635.2","CYP4F60P","unprocessed_pseudogene","Down_in_MUT","ENSG00000230635","107126294"
4.97906438834353,-3.74700343384822,0.745446416467844,-5.02652283393176,4.9945303843444e-07,5.22932581732721e-06,"ENSG00000230657.8","PRB4","protein_coding","Down_in_MUT","ENSG00000230657","5545"
5.5532558199542,1.56930433943046,0.375128482042692,4.18337826785399,2.87208911175949e-05,0.000177464815976903,"ENSG00000230710.2","LINC00332","lncRNA","Up_in_MUT","ENSG00000230710",NA
1.35912177551461,-1.61377082669597,0.491425239820876,-3.28385824725687,0.0010239641136465,0.00381514616156508,"ENSG00000230739.1","AL392003.2","unprocessed_pseudogene","Down_in_MUT","ENSG00000230739",NA
