"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","gene_name","gene_type","direction"
278.632234219537,-1.22518048409254,0.18131834819789,-6.75706841734174,1.4081170872672e-11,4.86747285122483e-10,"ENSG00000105479.16","CCDC114","protein_coding","Down_in_MUT"
195.796800671185,-1.04516868037351,0.292735106820441,-3.57035646228314,0.000356495763329351,0.00155642143466709,"ENSG00000105641.4","SLC5A5","protein_coding","Down_in_MUT"
2289.97534338933,-1.13022946846282,0.207994825698459,-5.43393069835965,5.51259978460949e-08,7.49539538119834e-07,"ENSG00000105664.11","COMP","protein_coding","Down_in_MUT"
1257.53631138374,1.0280871554724,0.273945729676224,3.75288622563126,0.000174810206783945,0.000844403773933177,"ENSG00000105696.9","TMEM59L","protein_coding","Up_in_MUT"
7566.01519499719,-1.78611197243878,0.281948235435119,-6.33489324621006,2.37505661076375e-10,5.93224367097581e-09,"ENSG00000105825.14","TFPI2","protein_coding","Down_in_MUT"
1852.6200869634,-1.29536096648269,0.187109445094995,-6.92301217517395,4.42139751474571e-12,1.71846780722513e-10,"ENSG00000105855.10","ITGB8","protein_coding","Down_in_MUT"
757.643750364094,-1.76696633095523,0.192537381412386,-9.17726374999699,4.42184251388579e-20,7.70101326557673e-18,"ENSG00000105877.18","DNAH11","protein_coding","Down_in_MUT"
55.2332242399517,1.05159245727721,0.223775266156211,4.69932390357712,2.61024183865138e-06,2.21901887542433e-05,"ENSG00000106018.14","VIPR2","protein_coding","Up_in_MUT"
279.628232237145,-1.11578167214445,0.220006902976383,-5.0715757417131,3.94535178630402e-07,4.25956323784876e-06,"ENSG00000106236.4","NPTX2","protein_coding","Down_in_MUT"
764.151412208253,-1.17727217621009,0.152834185756889,-7.70293747030368,1.32973438786705e-14,9.58822730219704e-13,"ENSG00000106571.15","GLI3","protein_coding","Down_in_MUT"
3982.46329442412,1.02031987405638,0.103593520231833,9.84926346525345,6.90481045603135e-23,1.78913182149736e-20,"ENSG00000106780.9","MEGF9","protein_coding","Up_in_MUT"
248.68276037569,-1.22629731270024,0.193706947048003,-6.33068318606225,2.44078047538726e-10,6.06787164828919e-09,"ENSG00000106809.11","OGN","protein_coding","Down_in_MUT"
3228.13237538486,1.48088679743549,0.140593590732283,10.5331031786178,6.07965550956579e-26,2.30672262792109e-23,"ENSG00000106853.20","PTGR1","protein_coding","Up_in_MUT"
542.643781476651,3.37441623906779,0.275129973330639,12.2648077860007,1.39943978564454e-34,1.48671818027591e-31,"ENSG00000106927.12","AMBP","protein_coding","Up_in_MUT"
61.7094690653662,2.32059258972907,0.226486751514807,10.2460412108359,1.23290179140153e-24,4.13619084144822e-22,"ENSG00000107147.14","KCNT1","protein_coding","Up_in_MUT"
839.40005936434,1.31071493552727,0.292303907005411,4.48408284704524,7.32282095154167e-06,5.45803616806793e-05,"ENSG00000107984.10","DKK1","protein_coding","Up_in_MUT"
175.382219126854,-2.03585403177266,0.302175198713324,-6.73733000074599,1.61323511937726e-11,5.5107627534483e-10,"ENSG00000108244.17","KRT23","protein_coding","Down_in_MUT"
113.495506931172,1.73532513829007,0.217899111298138,7.9638926838748,1.66709854311886e-15,1.40190231313301e-13,"ENSG00000108309.14","RUNDC3A","protein_coding","Up_in_MUT"
835.913025483208,2.61703051298435,0.147482960939592,17.7446295918636,1.89646476552219e-70,1.20884457083915e-66,"ENSG00000108448.21","TRIM16L","protein_coding","Up_in_MUT"
736.952476901488,1.3918958283397,0.208270636384994,6.68311122729149,2.33921889290094e-11,7.67008696868785e-10,"ENSG00000108515.18","ENO3","protein_coding","Up_in_MUT"
4907.58387860587,1.35694889322462,0.19498005223961,6.95942419564575,3.41666298607082e-12,1.36115582536329e-10,"ENSG00000108551.5","RASD1","protein_coding","Up_in_MUT"
3300.95875435605,2.99189261420459,0.297185246222207,10.0674331994514,7.69603524419446e-24,2.33600323112116e-21,"ENSG00000108602.18","ALDH3A1","protein_coding","Up_in_MUT"
1032.31178876975,-1.66306634341511,0.18692815755207,-8.89682092411276,5.74691163676622e-19,8.63961418751774e-17,"ENSG00000108924.14","HLF","protein_coding","Down_in_MUT"
3006.77479484633,-1.03085052878808,0.224212180272215,-4.59765623587679,4.27270206277803e-06,3.40443712756263e-05,"ENSG00000109321.11","AREG","protein_coding","Down_in_MUT"
378.79355559178,-1.06390401551557,0.149995587140565,-7.09290210330363,1.3132836233177e-12,5.920178551451e-11,"ENSG00000109339.24","MAPK10","protein_coding","Down_in_MUT"
147.932146253775,-1.34114771855146,0.352363852634127,-3.80614443997473,0.000141149969602818,0.000702465752843755,"ENSG00000109511.12","ANXA10","protein_coding","Down_in_MUT"
245.112591038148,1.54573392940758,0.172797295448162,8.94535950576434,3.70740993091421e-19,5.73586708292072e-17,"ENSG00000109674.4","NEIL3","protein_coding","Up_in_MUT"
8547.43417480319,1.62416519905751,0.135465744791547,11.9894900482536,4.03380812864115e-33,3.57115274633117e-30,"ENSG00000109814.12","UGDH","protein_coding","Up_in_MUT"
485.61808040028,1.1414849527023,0.221590285835677,5.15133119846588,2.58643960307627e-07,2.94296381969454e-06,"ENSG00000109819.9","PPARGC1A","protein_coding","Up_in_MUT"
313.983742261185,-1.48351571189294,0.223039470444272,-6.65135955056713,2.90397889790697e-11,9.27381878308548e-10,"ENSG00000109956.13","B3GAT1","protein_coding","Down_in_MUT"
4382.47472276385,1.19139241043785,0.473562176620976,2.51580989626078,0.0118759220697836,0.0301111783839359,"ENSG00000110680.13","CALCA","protein_coding","Up_in_MUT"
380.192034225102,1.42361561411166,0.287668234768029,4.94881061601968,7.46683553091717e-07,7.44371333143137e-06,"ENSG00000111432.4","FZD10","protein_coding","Up_in_MUT"
216.761019595219,-1.6863200987529,0.216415651773181,-7.7920431583215,6.59342027310258e-15,5.07581878077421e-13,"ENSG00000111834.13","RSPH4A","protein_coding","Down_in_MUT"
