"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","gene_name","gene_type","ensembl_clean","ENTREZID"
234.768479044564,0.314374533979975,0.0886444629515469,3.54646554914335,0.000390435788434784,0.00167725825760952,"ENSG00000005189.20","REXO5","protein_coding","ENSG00000005189","81691"
2289.50222280717,0.207664400917897,0.0549612340889245,3.77837951349321,0.000157852192545785,0.000773866671070099,"ENSG00000005194.15","CIAPIN1","protein_coding","ENSG00000005194","57019"
1936.72542500135,0.0576249656177583,0.0886506704884253,0.650022896615115,0.515677431774164,0.624127726733543,"ENSG00000005206.17","SPPL2B","protein_coding","ENSG00000005206","56928"
1318.69068110716,-0.242381329848773,0.0678897558671292,-3.57021949413327,0.000356682226590384,0.00155680898981952,"ENSG00000005238.20","FAM214B","protein_coding","ENSG00000005238","80256"
507.801408050488,-0.534300629130893,0.113067110821579,-4.72551766157735,2.29529883029391e-06,1.97872515608053e-05,"ENSG00000005243.10","COPZ2","protein_coding","ENSG00000005243","51226"
807.18825991586,0.220937201279419,0.13601201815293,1.62439469893756,0.104291597728184,0.178818458747308,"ENSG00000005249.13","PRKAR2B","protein_coding","ENSG00000005249","5577"
1509.25463994789,-0.169034592033224,0.0463237970396479,-3.64897963542474,0.000263283971679925,0.0012002751339452,"ENSG00000005302.19","MSL3","protein_coding","ENSG00000005302","10943"
5523.59669843429,-0.126036250003916,0.0611376334105947,-2.06151666286244,0.0392537754589803,0.0813113920221736,"ENSG00000005339.15","CREBBP","protein_coding","ENSG00000005339","1387"
883.971801442238,-1.05103776520717,0.13352250225659,-7.87161525169285,3.50091416497828e-15,2.78248467212027e-13,"ENSG00000005379.17","TSPOAP1","protein_coding","ENSG00000005379","9256"
27.1795389477258,-0.448468117026742,0.16013387678244,-2.80058240041261,0.00510104825031891,0.0149028791627018,"ENSG00000005381.8","MPO","protein_coding","ENSG00000005381","4353"
93.2394442631604,-1.38420322955094,0.207574287295282,-6.66847155101566,2.58481141352973e-11,8.33810977334068e-10,"ENSG00000005421.9","PON1","protein_coding","ENSG00000005421","5444"
718.051437501528,0.248412920084295,0.0582362028674202,4.26560984152468,1.99356902198556e-05,0.000129456068255301,"ENSG00000005436.14","GCFC2","protein_coding","ENSG00000005436","6936"
749.274470012439,-0.296623706576672,0.094699381062561,-3.13226658134877,0.0017346229598108,0.00595748079205438,"ENSG00000005448.17","WDR54","protein_coding","ENSG00000005448","84058"
731.597047215782,-0.31501736533943,0.081643676887629,-3.85844167421572,0.00011411229209981,0.000585365018753106,"ENSG00000005469.12","CROT","protein_coding","ENSG00000005469","54677"
116.996785192898,-0.0119474179877801,0.169331585723023,-0.0705563462171943,0.943750854451024,0.961296371149509,"ENSG00000005471.19","ABCB4","protein_coding","ENSG00000005471","5244"
3925.98386467836,-0.11905848718341,0.054134348254858,-2.19931505636489,0.0278555278489659,0.0613703531089723,"ENSG00000005483.21","KMT2E","protein_coding","ENSG00000005483","55904"
5932.69437406208,0.0126141146584467,0.0646717495823561,0.195048297593732,0.845355137637936,0.890566674103681,"ENSG00000005486.17","RHBDD2","protein_coding","ENSG00000005486","57414"
55.8735294777802,-0.96346587613963,0.181978413771742,-5.29439649555424,1.19410098383979e-07,1.48140102981542e-06,"ENSG00000005513.10","SOX8","protein_coding","ENSG00000005513","30812"
3318.54046316878,0.0722974127706267,0.0593368436341218,1.21842363601983,0.223063027650849,0.328113802291974,"ENSG00000005700.15","IBTK","protein_coding","ENSG00000005700","25998"
1228.79398315867,0.106372640029051,0.0679439645745888,1.56559365787781,0.117443775688619,0.196599116286148,"ENSG00000005801.18","ZNF195","protein_coding","ENSG00000005801","7748"
2298.43069705727,-0.196592954896044,0.070881830419813,-2.7735310125554,0.00554515547481765,0.0159647380431719,"ENSG00000005810.18","MYCBP2","protein_coding","ENSG00000005810","23077"
1850.42716254548,-0.0594722093200944,0.0613678875174487,-0.969109606440091,0.332490505177231,0.447893387366265,"ENSG00000005812.11","FBXL3","protein_coding","ENSG00000005812","26224"
1697.71810017885,-0.459560625424501,0.116334309024578,-3.95034473731572,7.80387086487229e-05,0.000421340281779341,"ENSG00000005844.19","ITGAL","protein_coding","ENSG00000005844","3683"
902.658241059011,-0.25587911694482,0.0752753507406715,-3.39924177605416,0.000675729537989964,0.00266734903458981,"ENSG00000005882.12","PDK2","protein_coding","ENSG00000005882","5164"
26862.3255408671,-0.300458732590722,0.124291669769232,-2.4173682206424,0.015633193540898,0.0378727852965455,"ENSG00000005884.18","ITGA3","protein_coding","ENSG00000005884","3675"
1551.63645872297,-0.104966295577239,0.0576771294999523,-1.81989458364646,0.0687750599243614,0.128438411745536,"ENSG00000005889.16","ZFX","protein_coding","ENSG00000005889","7543"
11396.0433137319,-0.173178625713844,0.0714120247893127,-2.42506253288257,0.0153057500950066,0.0372316868629183,"ENSG00000005893.16","LAMP2","protein_coding","ENSG00000005893","3920"
96.5168271114942,-0.756440934849237,0.181583134308582,-4.16581054033215,3.10248283372746e-05,0.000189641792086168,"ENSG00000005961.19","ITGA2B","protein_coding","ENSG00000005961","3674"
68.2147380682134,-0.100287615354684,0.212892155909797,-0.471072383696355,0.637589045531505,0.728911703498622,"ENSG00000005981.13","ASB4","protein_coding","ENSG00000005981","51666"
5302.52632708423,-0.128803710926168,0.0723527459126658,-1.78021869524678,0.0750401769713425,0.137684401901642,"ENSG00000006007.12","GDE1","protein_coding","ENSG00000006007","51573"
994.844432805257,0.31340312884138,0.0879353019954315,3.56401947488236,0.00036521884017574,0.00158754632504651,"ENSG00000006015.18","REX1BD","protein_coding","ENSG00000006015","55049"
6871.075663927,0.541522961472348,0.288973680208087,1.87395253810798,0.0609369671095869,0.116252967721157,"ENSG00000006016.11","CRLF1","protein_coding","ENSG00000006016","9244"
1036.07404747071,0.0460663377072542,0.10245115492959,0.449641956100088,0.652968630328827,0.741264074505983,"ENSG00000006025.12","OSBPL7","protein_coding","ENSG00000006025","114881"
3790.6675025917,-0.40898773637088,0.11264902266473,-3.63063723675724,0.00028272232597994,0.00127521132908388,"ENSG00000006042.12","TMEM98","protein_coding","ENSG00000006042","26022"
300.707438745793,0.695398816075735,0.234033679988504,2.97136213945742,0.00296481949912109,0.00940684542125317,"ENSG00000006047.13","YBX2","protein_coding","ENSG00000006047","51087"
816.006884037239,-0.336949287252697,0.0891000488127085,-3.7816958771928,0.000155763587421781,0.000765393354104162,"ENSG00000006062.17","MAP3K14","protein_coding","ENSG00000006062","9020"
56.5973297281393,1.21934295803711,0.266253583276367,4.5796302270661,4.65798694571344e-06,3.67462133531765e-05,"ENSG00000006071.15","ABCC8","protein_coding","ENSG00000006071","6833"
2790.588571669,-0.19264523985182,0.123744822520795,-1.55679434442153,0.119519320402351,0.199382374276018,"ENSG00000006118.15","TMEM132A","protein_coding","ENSG00000006118","54972"
13738.8383917472,-0.0134980187419075,0.0647339820899107,-0.208515192579375,0.834826721372359,0.882994858109453,"ENSG00000006125.18","AP2B1","protein_coding","ENSG00000006125","163"
18.8067037797657,2.62642257222599,0.547996478380024,4.79277271998201,1.64491939449599e-06,1.48471328297881e-05,"ENSG00000006128.12","TAC1","protein_coding","ENSG00000006128","6863"
1525.5634583456,0.0437716780245587,0.0441262449359338,0.991964715966882,0.32121473772381,0.435876651168543,"ENSG00000006194.10","ZNF263","protein_coding","ENSG00000006194","10127"
4943.53367029683,-1.56053493633666,0.156852031328737,-9.94908974475461,2.54500350152339e-23,7.373800599732e-21,"ENSG00000006210.7","CX3CL1","protein_coding","ENSG00000006210","6376"
3612.81663463605,0.2294656245654,0.0811598847502694,2.82732812240271,0.00469382052792411,0.013900460327585,"ENSG00000006282.21","SPATA20","protein_coding","ENSG00000006282","64847"
57.3215958422839,-1.05817082791233,0.193301926206582,-5.47418667096708,4.39525564087219e-08,6.15200669873682e-07,"ENSG00000006283.18","CACNA1G","protein_coding","ENSG00000006283","8913"
